0,(490,541),1494670
0,(484,539),1495670
0,(476,537),1496672
0,(470,535),1497669
0,(464,533),1498673
0,(458,531),1499674
0,(450,529),1500673
0,(444,527),1501673
0,(440,525),1502672
0,(434,523),1503683
0,(428,521),1504672
0,(424,519),1505737
0,(418,515),1506671
0,(414,513),1507671
0,(410,511),1508689
0,(404,509),1509675
0,(400,507),1510673
0,(398,503),1511673
0,(394,501),1512686
0,(390,499),1513673
0,(388,497),1514674
0,(384,493),1515673
0,(382,491),1516672
0,(380,489),1517674
0,(378,487),1518673
0,(376,485),1519675
0,(374,481),1520674
0,(372,479),1521709
0,(372,477),1522674
0,(370,475),1523674
